domain,page,website,IXOprice,currentPrice,ROI,discord_urls,twitter_urls,telegram_urls,ticktok_urls,instagram_urls,facebook_urls,youtube_urls,github_urls,linkedin_urls
safehaven.io,https://cryptorank.io/ico/safe-haven,https://safehaven.io/?utm_source=cryptorank,0.003,0.00545,1.82,,https://twitter.com/safeHavenio,https://t.me/safehavenio_ann,,,,,https://github.com/Safehaven-io,
quadrantprotocol.com,https://cryptorank.io/ico/quadrant-protocol,https://www.quadrantprotocol.com/?utm_source=cryptorank,0.0441,0.00863,: ,,https://twitter.com/explorequadrant,https://t.me/quadrantprotocol,,,https://www.facebook.com/quadrantprotocol/,,,https://www.linkedin.com/company/quadrantprotocol/
hitchain.io,https://cryptorank.io/ico/hitchain,http://www.hitchain.io?utm_source=cryptorank,0.640,0.000056,: ,,https://twitter.com/Hit_Chain,https://t.me/HitChain_EN,,,https://www.facebook.com/HitChain-174994073283392/,,https://github.com/HitChainFoundation,
ascendex.com,https://cryptorank.io/ico/bitmax-token,https://ascendex.com?utm_source=cryptorank,0.0182,0.330,: ,,https://twitter.com/AscendEX_Global,https://t.me/AscendEXEnglish,,,https://www.facebook.com/AscendEXOfficial/,,https://github.com/ascendex,
aunite.io,https://cryptorank.io/ico/aunite,https://www.aunite.io/?utm_source=cryptorank,0.100,0.0204,0.2,,https://twitter.com/aunite_io,https://t.me/AutoUnit_ICO,,,https://www.facebook.com/aunite.io,https://www.youtube.com/user/izeoru/,,
ovcode.com,https://cryptorank.io/ico/ovcode,https://ovcode.com/?utm_source=cryptorank,3,0.0077,0,,https://twitter.com/OVCode,https://t.me/OVCODEblockchain,,,https://www.facebook.com/OVCode/,https://www.youtube.com/channel/UC4658E4JwgY3IFdqqohZBWw,,
liquidity.network,https://cryptorank.io/ico/liquidity-network,https://liquidity.network/?utm_source=cryptorank,0.610,0.0202,: ,,https://twitter.com/liquiditynet,http://t.me/liquiditynetwork,,,,,https://github.com/liquidity-network,https://www.linkedin.com/company/liquidchain-gmbh/
pdx.link,https://cryptorank.io/ico/pdx,http://pdx.link?utm_source=cryptorank,0.00479,0.000152,: ,,https://twitter.com/PDXbaap,https://t.me/PDXbaap,,,https://www.facebook.com/PDXbaap,,https://github.com/PDXbaap,https://www.linkedin.com/company/pdxbaap/
kleros.io,https://cryptorank.io/ico/kleros,https://kleros.io/?utm_source=cryptorank,0.0173,0.122,7.04,,https://twitter.com/kleros_io,https://t.me/kleros,,,https://www.facebook.com/kleros.io,,https://github.com/kleros,
contentbox.one,https://cryptorank.io/ico/contentbox,https://contentbox.one?utm_source=cryptorank,0.0359,0.000394,USD,,https://twitter.com/Contentbox_one,https://t.me/BoxCommunity,,,https://www.facebook.com/contentboxone/,,https://github.com/BOXFoundation,https://www.linkedin.com/company/contentbox-foundation/
beat.org,https://cryptorank.io/ico/beat,https://beat.org/?utm_source=cryptorank,0.02,0.00375,0.19,,https://twitter.com/beattoken,https://t.me/beattoken,,,https://www.facebook.com/beattoken,,https://github.com/beat-its/smart-contracts,https://linkedin.com/company/beat-token
howdoo.io,https://cryptorank.io/ico/udoo,https://howdoo.io/?utm_source=cryptorank,0.0689,0.0068,0.1,,https://twitter.com/howdoohq?lang=en,https://t.me/howdooHQ,,,https://facebook.com/HowdooHQ/,https://www.youtube.com/channel/UC_pyFmgep3yNEZ5yysXCkrA,,
sparkster.me,https://cryptorank.io/ico/sparkster,https://sparkster.me?utm_source=cryptorank,0.170,0.00455,USD,,https://twitter.com/Sparkster_Me,https://t.me/SparksterICO,,,https://www.facebook.com/sparkster.me/,,,https://www.linkedin.com/company/sparkster_me/
xriba.com,https://cryptorank.io/ico/xriba,https://xriba.com/?utm_source=cryptorank,0.300,0.0186,0.06,,https://twitter.com/xribapay,https://t.me/Xriba_Official_Channel,,,,,https://github.com/xriba,
carboneum.io,https://cryptorank.io/ico/carboneum,https://carboneum.io?utm_source=cryptorank,0.0783,0.0155,USD,,https://twitter.com/carboneum_io,https://t.me/carboneum_io,,,https://www.facebook.com/carboneum.io,,https://github.com/CarboneumProject,
dacc.co,https://cryptorank.io/ico/dacc,http://dacc.co?utm_source=cryptorank,0.0022,0.000037,USD,,https://twitter.com/DACCblockchain,https://t.me/dacc_official_group_english,,,https://www.facebook.com/DACCblockchain/,,,
santiment.net,https://cryptorank.io/ico/santiment,https://santiment.net/?utm_source=cryptorank,0.266,0.338,USD,,https://twitter.com/santimentfeed,https://t.me/santiment_network,,,,,https://github.com/santiment,
tokensale.bitscreener.com,https://cryptorank.io/ico/bitscreener-token,https://tokensale.bitscreener.com?utm_source=cryptorank,0.083,0.0111,0.13,,https://twitter.com/BitScreener,https://t.me/bitscreener,,,https://www.facebook.com/bitscreenercom/,,https://pages.github.com/,
0xcert.org,https://cryptorank.io/ico/0xcert,https://0xcert.org?utm_source=cryptorank,0.0473,0.00147,: ,,https://twitter.com/0xcert,https://t.me/zeroxcert,,,https://www.facebook.com/0xcert,,https://github.com/0xcert,https://www.linkedin.com/company/0xcert/
midasprotocol.io,https://cryptorank.io/ico/midas-protocol,https://midasprotocol.io?utm_source=cryptorank,0.0451,0.00187,USD,,https://twitter.com/MidasProtocol,https://t.me/midasprotocolglobal,,,https://www.facebook.com/midasprotocol.io,,,
blockpass.org,https://cryptorank.io/ico/blockpass,https://blockpass.org/?utm_source=cryptorank,0.110,0.00262,0.02,,https://twitter.com/BlockpassOrg,https://t.me/blockpass,,,https://www.facebook.com/blockpassorg/,,https://github.com/blockpass-org,
databroker.global,https://cryptorank.io/ico/data-exchange,https://www.databroker.global?utm_source=cryptorank,0.110,0.170,USD,,https://twitter.com/databroker_gl,https://t.me/databrokerdao,,,https://www.facebook.com/DataBrokerDAO/,,https://github.com/DataBrokerDAO,
traceto.io,https://cryptorank.io/ico/traceto-io,https://www.traceto.io/?utm_source=cryptorank,0.0331,0.000461,USD,,https://twitter.com/tracetoio,https://t.me/tracetoio,,,https://www.facebook.com/traceto.io/,,,https://www.linkedin.com/company/13585065/
recordfoundation.org,https://cryptorank.io/ico/record,https://recordfoundation.org/?utm_source=cryptorank,0.100,0.00255,0.03,,https://twitter.com/recordfarm,https://t.me/RECORD_Foundation,,,,,https://github.com/recordfoundation/record-token-contract,
essentia.one,https://cryptorank.io/ico/essentia,https://essentia.one?utm_source=cryptorank,0.043,0.00193,USD,,https://twitter.com/essentia_one,https://t.me/essentia_one,,,https://www.facebook.com/essentiaone/,,https://github.com/essentiaone,https://www.linkedin.com/company/essentiaone/
eos.io,https://cryptorank.io/ico/eos,https://eos.io/?utm_source=cryptorank,0.990,3.20,USD,,https://twitter.com/block_one_,,,,https://www.facebook.com/eosblockchain,,https://github.com/eosio,
elycoin.io,https://cryptorank.io/ico/elysian,https://elycoin.io?utm_source=cryptorank,0.120,0.00105,USD,,https://twitter.com/Elysian_ELY,https://t.me/elysian_ely,,,https://www.facebook.com/ElysianxELY,,https://github.com/Elysian-ELY,https://www.linkedin.com/company/elysian-ely/
internationalcryptox.io,https://cryptorank.io/ico/internationalcryptox,https://internationalcryptox.io/?utm_source=cryptorank,0.0128,0.000248,USD,,https://twitter.com/INCryptoX,https://t.me/InternationalCryptoX,,,https://www.facebook.com/InternationalCryptoX/,,,https://www.linkedin.com/company/internationalcryptox/
aco.ai,https://cryptorank.io/ico/acorn-collective,https://aco.ai/?utm_source=cryptorank,1.4,0.000205,: ,,https://twitter.com/AcoCollective,,,,https://www.facebook.com/TheAcornCollectiveICO,https://www.youtube.com/channel/UCfwHzwNR66HYtgruKKKxEvA,https://github.com/TheAcornCollective,
metronome.io,https://cryptorank.io/ico/metronome,https://www.metronome.io?utm_source=cryptorank,1.27,4.70,USD,,https://twitter.com/MTNToken,https://t.me/metronometoken,,,https://www.facebook.com/MetronomeToken/,,https://github.com/autonomoussoftware,https://www.linkedin.com/company/bloq-inc-/
gonetwork.co,https://cryptorank.io/ico/gonetwork,https://gonetwork.co?utm_source=cryptorank,0.940,0.00291,USD,,https://twitter.com/gonetwork_co,,,,,,https://github.com/gonetwork-project,https://www.linkedin.com/company/gotoken/
multiversum.io,https://cryptorank.io/ico/multiversum,https://www.multiversum.io/?utm_source=cryptorank,1,0.00246,0,,https://twitter.com/MultiversumBC,https://t.me/MultiversumOfficial,,,https://www.facebook.com/MultiversumBlockchain/,,https://github.com/MultiversumBlockchain,
ipcchain.org,https://cryptorank.io/ico/ipchain,https://www.ipcchain.org/?utm_source=cryptorank,2.35,0.0354,USD,,https://twitter.com/IPChainGlobal,https://t.me/ipchain_overseas,,,https://www.facebook.com/IPChain-1638483272882478/,,https://github.com/IPCChain/ipchain,https://www.linkedin.com/company/ip-chain/
uchain.world,https://cryptorank.io/ico/u-chain,https://uchain.world/?utm_source=cryptorank,0.100,0.0000688,: ,,https://twitter.com/UChainEcosystem,https://t.me/UchainEcosystem,,,,,https://github.com/UChainEcosystem,https://www.linkedin.com/company/uchain/
airbloc.org,https://cryptorank.io/ico/airbloc,https://www.airbloc.org?utm_source=cryptorank,0.0521,0.0241,USD,,https://twitter.com/AirblocOfficial,https://t.me/airbloc,,,https://www.facebook.com/AirblocOfficial/,,https://github.com/airbloc,
oneledger.io,https://cryptorank.io/ico/oneledger,https://oneledger.io?utm_source=cryptorank,0.0517,0.0287,USD,,https://twitter.com/OneLedgerTech,https://t.me/oneledger,,,,,https://github.com/Oneledger/,https://www.linkedin.com/company/oneledger-innovative-tech-inc/
fantom.foundation,https://cryptorank.io/ico/fantom,https://fantom.foundation?utm_source=cryptorank,0.0438,2.96,: ,,https://twitter.com/FantomFDN,https://t.me/Fantom_English,,,https://www.facebook.com/Fantom.Foundation.English/,,https://github.com/Fantom-Foundation,https://www.linkedin.com/company/fantom-foundation/
ternio.io,https://cryptorank.io/ico/ternio,https://ternio.io?utm_source=cryptorank,0.100,0.00735,USD,,https://twitter.com/terniotoken,https://t.me/terniotoken,,,https://www.facebook.com/terniotoken/,,,
constellationlabs.io,https://cryptorank.io/ico/constellation,https://constellationlabs.io?utm_source=cryptorank,0.0345,0.235,USD,,https://twitter.com/conste11ation,https://t.me/constellationcommunity,,,https://www.facebook.com/Conste11ation/,,,https://www.linkedin.com/company/constellation-labs/
localcoinswap.com,https://cryptorank.io/ico/local-coin-swap,https://www.localcoinswap.com/?utm_source=cryptorank,0.400,0.0178,0.04,,https://twitter.com/Localcoinswap_,https://t.me/localcoinswap,,,https://www.facebook.com/localcoinswap/,,,https://www.linkedin.com/company/11448963/
scroll.network,https://cryptorank.io/ico/scroll,https://www.scroll.network/?utm_source=cryptorank,0.013,0.000523,USD,,https://twitter.com/OfficialScroll,,,,https://www.facebook.com/OfficialScroll/,,,
ico.lpesa.io,https://cryptorank.io/ico/lpk,https://ico.lpesa.io/?utm_source=cryptorank,0.04,0.000181,: ,,https://twitter.com/lpesaico,https://t.me/LpesaICO,,,https://www.facebook.com/lpesaico,,,
alchemint.io,https://cryptorank.io/ico/alchemint,http://alchemint.io?utm_source=cryptorank,0.08,0.000583,USD,,https://twitter.com/Alchemint_io,https://t.me/Alchemint,,,https://www.facebook.com/alchemint.sdt.5,,,https://www.linkedin.com/company/alchemint/
centaure.io,https://cryptorank.io/ico/centaure,https://centaure.io?utm_source=cryptorank,,0.000386,0,,https://twitter.com/CentaureToken,https://t.me/Centaureofficial,,,https://www.facebook.com/centauretoken/,,https://github.com/centaureio/,
foxtrading.io,https://cryptorank.io/ico/fox-trading,https://foxtrading.io/?utm_source=cryptorank,0.490,0.0152,USD,,https://twitter.com/foxtradingfx,https://t.me/FoxTradingSignals,,,,,https://github.com/foxtrading,
arweave.org,https://cryptorank.io/ico/arweave,https://arweave.org/?utm_source=cryptorank,0.720,64.45,89.51,,https://twitter.com/ArweaveTeam,https://t.me/arweave,,,https://www.facebook.com/ArweaveTeam/,,https://github.com/ArweaveTeam/arweave,https://www.linkedin.com/company/arweave/
atonomi.io,https://cryptorank.io/ico/atonomi,https://atonomi.io?utm_source=cryptorank,0.063,0.00065,USD,,https://twitter.com/atonomi,https://t.me/atonomi_io,,,https://www.facebook.com/atonomi/,,https://github.com/atonomi,https://www.linkedin.com/company/atonomi/
hybridblock.io,https://cryptorank.io/ico/hybrid-block,https://www.hybridblock.io/?utm_source=cryptorank,0.300,0.000183,USD,,https://twitter.com/HybridBlockHQ,https://t.me/HybridBlockOfficial,,,https://www.facebook.com/HybridBlockHQ/,,,https://www.linkedin.com/company/hybrid-block-official/
quarkchain.io,https://cryptorank.io/ico/quarkchain,https://www.quarkchain.io?utm_source=cryptorank,0.0197,0.0222,USD,,https://twitter.com/Quark_Chain,https://t.me/quarkchainio,,,https://www.facebook.com/quarkchain.io,,https://github.com/QuarkChain,
etheera.com,https://cryptorank.io/ico/etheera,https://www.etheera.com/?utm_source=cryptorank,0.0012,1.18e-6,0,,https://twitter.com/Etheera1,https://t.me/etheera_chat,,,https://www.facebook.com/etheera/,,https://github.com/Etheera,
cardstack.com,https://cryptorank.io/ico/cardstack,https://cardstack.com?utm_source=cryptorank,0.017,0.00843,USD,,https://twitter.com/cardstack,https://t.me/CryptoRankNews,,,,,https://github.com/cardstack/cardstack,https://www.linkedin.com/company/cardstack-foundation/
omnitude.tech,https://cryptorank.io/ico/omnitude,https://omnitude.tech/?utm_source=cryptorank,0.460,0.00679,USD,,https://twitter.com/Omnitudeorg,https://t.me/Omnitudechat,,,https://www.facebook.com/Omnitude.tech,,https://github.com/Omnitude,https://www.linkedin.com/company/omnitude/
engagementtoken.com,https://cryptorank.io/ico/engagement-token,https://engagementtoken.com?utm_source=cryptorank,0.113,0.0000182,: ,,https://twitter.com/ENGT_Token,https://t.me/ENGTAnnouncements,,,https://www.facebook.com/ENGTinternationalCorp/,https://www.youtube.com/channel/UCPBHRmWI_7wQaZElFEWRnHg/featured,,https://www.linkedin.com/company/engt-international-corp/
alttex.io,https://cryptorank.io/ico/alttex,https://alttex.io/?utm_source=cryptorank,1,0.000317,USD,,https://twitter.com/alttex_io,https://t.me/AlttexEn,,,https://www.facebook.com/alttex,,https://github.com/alttex?tab=repositories,
waves.tech,https://cryptorank.io/ico/waves,https://waves.tech/?utm_source=cryptorank,0.188,16.11,USD,,https://twitter.com/wavesprotocol,https://t.me/Wavescommunity,,,,,https://github.com/wavesplatform/,
rightmesh.io,https://cryptorank.io/ico/rightmesh,https://www.rightmesh.io/?utm_source=cryptorank,1,0.0268,0.03,,https://twitter.com/Right_Mesh,https://t.me/RightMesh_Official,,,https://www.facebook.com/TheRightMesh/,,https://github.com/rightmesh,https://www.linkedin.com/company/right-mesh/
marginless.io,https://cryptorank.io/ico/marginless,https://www.marginless.io?utm_source=cryptorank,0.055,2.37e-6,: ,,https://twitter.com/MarginlessNet,https://t.me/Marginless,,,https://www.facebook.com/MarginlessCommunity/,https://www.youtube.com/channel/UC1lUFljWWPadUrmzLaSct4A,https://github.com/MarginlessNetwork/,
invictuscapital.com,https://cryptorank.io/ico/invictus-hyperion-fund,https://invictuscapital.com/hyperion?utm_source=cryptorank,0.100,0.290,2.9,,https://twitter.com/ic_invictus,https://t.me/InvictusCapitalOfficial,,,https://facebook.com/Invictus-Capital-337934410058549/,,https://github.com/invictuscapital/IHF-smart-contracts,https://www.linkedin.com/company/invictuscapital/
bigbom.com,https://cryptorank.io/ico/bigbom,https://bigbom.com?utm_source=cryptorank,0.0283,0.000411,USD,,https://twitter.com/bigbomglobal,https://t.me/bigbomicogroup,,,https://www.facebook.com/bigbom.global/,,https://github.com/bigbomio,
dcc.finance,https://cryptorank.io/ico/distributed-credit-chain,http://dcc.finance?utm_source=cryptorank,0.0388,0.0000293,USD,,https://twitter.com/DccOfficial2018/,https://t.me/DccOfficial,,,https://www.facebook.com/DccOfficial2018/,,https://github.com/DistributedBanking/DCC,
phantasma.io,https://cryptorank.io/ico/phantasma,https://phantasma.io?utm_source=cryptorank,0.230,3.75,USD,,https://twitter.com/phantasma_io,https://t.me/phantasma_io,,,,https://www.youtube.com/channel/UCdojlc5ps_cHjGCQRS4MXqg/,https://github.com/Phantasma-io,https://www.linkedin.com/company/phantasmachain/about/
plian.org,https://cryptorank.io/ico/pchain,https://plian.org/?utm_source=cryptorank,0.0533,0.0118,USD,,https://twitter.com/plian_org,https://t.me/pchain_org,,,,,https://github.com/pchain-org/pchain,
insureum.co,https://cryptorank.io/ico/insureum,https://insureum.co/?utm_source=cryptorank,0.100,0.0209,0.21,,https://twitter.com/insureum_zikto,https://t.me/insureum,,,https://www.facebook.com/insureum,,https://github.com/TeamZikto/Contract,
carblock.io,https://cryptorank.io/ico/carblock,https://www.carblock.io?utm_source=cryptorank,0.0382,0.0000145,USD,,https://twitter.com/CarBlock_io,https://t.me/CarBlockGlobal,,,https://www.facebook.com/carblockofficial,,https://github.com/carblock-io,https://www.linkedin.com/company/carblock/
sentinelprotocol.io,https://cryptorank.io/ico/sentinel-protocol,https://sentinelprotocol.io?utm_source=cryptorank,0.120,0.153,USD,,https://twitter.com/s_protocol,https://t.me/sentinelprotocol,,,https://www.facebook.com/sentinelprotocol/,,,
seal.network,https://cryptorank.io/ico/seal,https://seal.network/?utm_source=cryptorank,0.08,0.000107,USD,,https://twitter.com/seal_network,https://t.me/sealnetwork,,,https://www.facebook.com/SEALnetworks,,,https://www.linkedin.com/company/sealnetwork/
lemochain.com,https://cryptorank.io/ico/lemochain,https://www.lemochain.com?utm_source=cryptorank,0.0583,0.00221,USD,,https://twitter.com/lemochain,https://t.me/lemochain,,,https://www.facebook.com/LemoChain/,,https://github.com/LemoFoundationLtd,
egretia.io,https://cryptorank.io/ico/egretia,https://egretia.io/?utm_source=cryptorank,0.0086,0.00105,USD,,https://twitter.com/Egretia_io,https://t.me/Egretia,,,https://www.facebook.com/Egretia.io/,,https://github.com/Egretia,https://www.linkedin.com/company/egretia/
orsgroup.io,https://cryptorank.io/ico/ors-group,https://www.orsgroup.io/?utm_source=cryptorank,0.045,0.0229,USD,,https://twitter.com/ORS_ICO,https://t.me/CryptoRankNews,,,https://www.facebook.com/orsgroup.io/,,https://github.com/ORSGroup/ORS-Tokensale,https://www.linkedin.com/company/24285/
